"text","class_label"
"Being 15 myself I enjoyed this flick thouroughly!! I related to the character Ann August more than most would. My Mother isnt AS eccentric as Adele, but the feelings of lonliness is the same. This movie is perfect in the ating aspects, and Natalie's, and Susan's performances are so linked together that it's the best onscreen dual i have seen in years. Their chemistry brings the characters to life, they become real people! I would recommend this flick to anyone who is hoping to get away. Because there is genually alot of people out there who would wish to be ""Anywhere But Here"" including me! and if you can, see this movie with your best friend or your mother. Its the tears that blend everyone around you together more!!","positive"
"Its the best movie I have seen in 2000, it has the beautiful and talented Natalie Portman in it. It has a great storyline, cast and soundtrack. I enjoyed it very much. 10 out of 10","positive"
"Since I am a fan of Natalie Portman, I had to see the movie. I enjoyed every minute of it. It plays out in a very sincere way. Throughout the whole movie at seemed as if Natalie was the mother and Susan was the mother. Susan's character kept making bad decisions and kept getting burned because of it.<br /><br />I heard that there was supposed to be a love scene involving Natalie and some-guy (he's in Outside Providence) but Natalie would only accept the script if that scene was removed. And I think that is great. I think that a love scene would have ruined the tone of the film.<br /><br />Natalie must have a knack for picking good movies to be in because I haven't seen her in a bad film yet. So, any movie that has Natalie Portman will no doubt be seen by me.<br /><br />A good film. 7/10","positive"
"Most families will recognise similarities between their own family and that created through brilliant acting by Natalie Portman and Susan Sarandon. Natalie creates an on screen image that justifies her as one of the best actresses in America and one worthy of a Golden Globe Nomination. The control of her emotions are so in tact that at any point in the movie she can tap into them and release an unforgettable scene. Susan is also amazing in this movie as yet again she chose a role that is so different to any other and carries it through with true professionalism.<br /><br />Any Natalie fan would've seen the film based on her past successes, but you should also see it for the emotions that are released during the film. It is a truly humbling experience.","positive"
"Susan Sarandon. She made this movie for me. I've never appreciated her acting more than as I did in this movie. She really acted as though she were Adele August. I can appreciate actors and actresses who leave their individual persona and create a character who's truly believable. <br /><br />Natalie Portman as Ann August helped create the ideal antagonist as their characters developed through the movie. The movie was about them so the other characters were peripheral.<br /><br />I gave this movie an eight rating, but Susan received a ten from me because of her performance. As far as relationship movies go, Beaches and Terms of Endearment had a greater impact on me than this movie, but I highly recommend it.","positive"
"it´s a movie to see on tv and only once.. i mean, it´s good, but it´s a little too lengthy and the plot is so well-known, it isn´t very original but it isn´t boring. the best thing of the movie are the performances, natalie portman and susan sarandon are great actress and in this movie they have done a great job. i give it a 7.","positive"
"I was laying in bed, flicking through the channels... and boy do I have channels... 500 of them. With over 70 movie channels, I probably watch a movie on cable, once or twice a month... DVD has spolied me.<br /><br />Anyway, I'm flicking through and I come to this movie and because I see Natilie Portman, I take interest. 110 minutes later I am still interested. How could this be? When I first saw the previews to this movie in the theater I remember making fun of it. I never thought I'd watch it... nevermind like it.<br /><br />The story is based on a book, and you can tell. The movie is very episodic, andit's not like the movie has a great plot, it just sucks you in. May-be its that performances that do it. I'm pretty sure in must have been.<br /><br />This movie was good for no reason...<br /><br />Peter's Movie Rating (out of 10): 7","positive"
"I was impressed with this film because of the quality of the acting and the powerful message in the script. Susan Sarandon plays the part of a flighty, irrational and possessive mother, who constantly gives her daughter the message that they must stick together. She removes her daughter from a dysfunctional but loving family in Indiana to pursue an exciting acting career in Hollywood. The daughter is dubious, but at first she has no choice--- the bond with mother is pathologically strong.<br /><br />In time the girl sees that the mother is off into flights of fantasy and does not have her feet on the ground. She sees her mother go head over heels for a handsome, seductive guy who loves 'em and leaves 'em. She sees that the mother doesn't get it. So how can she look to her mother for guidance?<br /><br />The mother directs the girl to a drama try-out and sees the daughter act out the part of the mother in such a way that a shockingly painful mirror is held up to the fly-by-night mother. This causes a period of depression and the girl is horrified at the impact on the mother and is apologetic, but the lesson takes hold.<br /><br />There is character-growth as the mother realizes her selfish claim on the daughter and eventually is persuaded to let the girl go. It is a touching scene and a valuable lesson, that parents, however emotionally dependent, have to let the child go and become her own separate person.","positive"
"Anywhere But Here is not exactly anything new, but the excellent performances by both of the main actresses made it worth watching. Sarandon and Portman are a mother and daughter who move from rural Wisconsin to sunny Beverly Hills, California, in search of a better life. The main conflict comes from the fact that Natalie would much rather have stayed in Wisconsin with all of her friends and family, and she felt that she was forced to go to California with her overbearing mother. <br /><br />(spoilers) While it's true that the film as a whole is disappointingly predictable, Susan Sarandon and especially Natalie Portman give performances that are so good that they almost make the material seem new. Anywhere But Here doesn't cover any new ground, but it does have the rare quality of being able to take overused subject matter and make it fairly interesting again. Also seen in this movie is the most heartbreaking facial expression seen in years, seen on Natalie Portman's face when her mother drops her off on the side of the road and she watches the car fade into the distance. Particularly noteworthy is the ironic subplot about Natalie's mother pressing her to become an actress, as well as a very convincing performance from Shawn Hatosy as one of Natalie's very close cousins from back home. His death is a tragic cliché almost always seen in movies like this one, but the rest of the film makes up for numerous weaknesses like this. Not great, but Anywhere But Here is definitely worth a look.","positive"
"Chick Flick? Of course.... Been done before? Many times.... Predictable? Yes..... Worth watching? You bet! I was delighted with Sarandon and Portman's portrayals of otherwise stock characters in a familiar story line. I am a great fan of mother/daughter stories. What makes the difference between the good ones and the weak ones ARE the performances and the character development. Although this is not the BEST of its genre, I will buy it and watch it again. I felt the characters were believable and the acting was superior.","positive"
"Regarded as another one of the recent over-the-top drama's brought upon us by Hollywood, this movie excels where others have totally failed(especially considering the most underrated performance in recent dramatic character portrayal by that of Natalie Portman), this film is almost unanimously driven by the chemistry that both Susan and Natalie share. They seem to be so natural during the movie that you would mistake them for a real family. They go through so many mother-daughter conflicts in the story its kind of hard not to pick up on their acting abilities. I feel that these two actress' talented performances picked up where the story was lacking and almost too familiar (full of cliche's) and really saved the suffering plot. I would recommend this movie mainly to those who like either of the two actresses or such over-the-top drama's.","positive"
"I thought Anywhere But Here was a good movie.It stars two wonderful actresses, Susan Sarandon and Natlie Portman, which when I heard they were in a movie together I resist watching it.Overall, it was a pretty enjoyable movie.It had it's moments where I felt as if they tried to hard, and there was also some really overdone and worn-out material, but there wasn't anything in the movie that I absolutely hated.I even liked how they used the pop-up performance of the uncredited Thora Birch, and all the little happy/sad moments are touching and effective.If you want to watch this movie, go ahead, because even though I don't recommend it, it's not something you should avoid, and a 5.9 rating seems unfair in my opinion.","positive"
"This film is about a single mother who is happy go lucky to the point that she is almost irresponsible, and her sensible teenage daughter who is undergoing adolescent turmoils.<br /><br />""Anywhere But Here"" is an engaging film from beginning to the end. Both Ann and Adele are described well right at the start, so we get to know how different their personalities are. Clashes inevitably ensue, and they are engagingly presented. I find myself so drawn to their state of minds and their circumstances. it is as if I am living their lives, feeling what they are feeling.<br /><br />Susan Sarandon gives another excellent performance in ""Anywhere But Here"". She is charismatic, happy go lucky, hedonistic, warm and loving all at once. I have always liked Susan Sarandon, and I think she is grossly underrated.<br /><br />""Anywhere But Here"" is a captivating emotional journey.","positive"
"The main attraction of Anywhere but Here is the superb performance of Natalie Portman. She gave her rather thankless character a lot of much-appreciated emotional depth. Susan Sarandon, a fine actress, is suitably sincere as the mother figure. I thought the chemistry between the two stars was believable, a chemistry that could have been developed more with a more involving script. I am not saying the script was bad in any way, I am just saying it seemed underdeveloped at times. I don't think it was the script writer's fault. The film did suffer from being overlong, and became sometimes unfocused in the longer scenes. The film does look beautiful, with some good direction and excellent performances. All in all, watchable certainly, but maybe more for an older audience. 7/10 Bethany Cox.","positive"
"Anne (Natalie Portman) tells us about how much she hates her mother, Adele (Susane Sarandon). That's how the movie begins. Adele decided that her and her daughter were moving to California without asking anyone and leaving her husband without any reason. The story is about the relationship between the mother and the daughter. It's really deep and touching, thanks to the great work of the actresses. Natalie was nominated to a Golden Globe for that role. She is one of the most talented actresses I ever saw, and so is Sarandon. They really look like mother daughter. The soundtrack is also great. The movie is incredible. *10 out of 10*","positive"
"I was able to see ""Anywhere But Here"" last night as a free sneak preview. I absolutely LOVED the film! I was drawn to it because of the realistic portrayal of a mother/daughter relationship...there was definitely a connection between Adele a and Ann. I think that speaks volumes of the outstanding performances of both Susan Sarandon and Natalie Portman. Sarandon was just the right actress to portray Adele and after leaving the theater I could not think of another actress in the role. Portman was also excellent as Ann. She brought a sense of maturity and intelligence to the role that I don't think any other teenage actress could. I think it would the Academy of Motion Picture Arts and Sciences should give credit where it is due and nominate both Sarandon and Portman for Awards in the ""Actress"" and ""Supporting Actress"" categories. It would be a shame if they were overlooked.","positive"
"My one-line summary hints that this is not a good film, but this is not true. I did enjoy the movie, but was probably expecting too much.<br /><br />Adele, who is solidly portrayed by Susan Sarandon, did not come off as a very likable character. She is flighty and irresponsible to what would be an unforgivable degree were it not for the tremendous love she has for her daughter. This is the one thing she knows how to do without fail. Adele's daughter, Anna, is a sad girl who is so busy making up for her mother's shortcomings that she does not seem to be only 14-17 years old. This, of course, makes Natalie Portman the perfect choice to play Anna since she never seems to be 14- 17 years old either. Portman pulls this role off with such ease that you almost forget that she has not been making movies for 20 years. Yet, even with the two solid leads, Wayne Wang never seems to quite draw the audience in as he did with The Joy Luck Luck and even more so with Smoke. Though I have not read the book, the film feels as if it has made necessary changes to the story to bring it to the big screen, changes which may drain the emotional pungency of the story. I enjoyed the film for the fun of watching two wonderful actresses do their work, but I never got lost in the experience and I never related to their plight.","positive"
"Natile Portman and Susan Sarandon play off of each other like a symphony in this coming of age story about a young girl, who is sentenced to life as the daughter of one of the nuttest women you will ever encounter. Sarandon has this ability, call it talent if you will, to play some of the most off-beat characters and bring their humanity to forefront of any film she makes. As the mother of this obviously brilliant and muture beyond her years young girl, Sarandon alternates between being the mom and being the child with the ease of a ballet dancer. More importantly she does it with strength and flare without stomping all over Portman's portrayal of the daughter. The question is always asked when we deconstruct the film plot, who changes? This film is certainly about the daughter, but if you look close at the dreams and sacrifices that Mom makes you come to understand that she changes in step with her daughter. I am willing to bet this makes all of us in the audience change also. The hallmark of fine drama","positive"
"Being a freshman in college, this movie reminded me of my relationship with my mom. Of course, my situation doesn't parrallel with Natalie Portman and Surandon's situation; but my mom and I have grown up with the typical mother and daughter fights. There is always the mother telling you what to do, or not being the kind of mother you want to be. I was balling my eyes at the end of this movie. Surandon's reaction of her daughter going to the East coast, miles away, after all they've been through reminded me of how I felt, being from a small city in the West coast, going to New York. <br /><br />The movie is meant for women who have children that are now all grown up. It is very touching, I was moved by the movie. Every feeling out of the characters in this movie was utterly real, you didn't get any phony sentimentality. I was sitting through the credits at the screening of this movie, alone, wishing my mother was sitting next to me so I could hug her and thank her for everything. This movie is a bit corny of course, but everything is trully momentous. Its all about what a mom can learn from her child; and what a child learns from her mother. 8/10","positive"
"The interaction between Portman and Sarandon was quite interesting, and I was really sold on the mother-daughter relationship. It is a family story that isn't dulled down by frills and special effects; a story of how it really is. I couldn't help but give of a sigh at the end of this movie for alas it is a well told bittersweet tale of growing up and relating with family and friends. The acting was quite exquisite and I hope we'll be seeing both Portman and Sarandon in familiar roles down the road...","positive"
"Well, I have not much to say about this film except that it was a truly wonderful film. Natalie Portman is absolutely fantastic as the daughter in this lovely mother-daughter relationship film. <br /><br />Beautiful film.","positive"
"This film was a new direction for Natalie Portman. A much more adult role, though she comes to it from the traces of a child in the movie itself. Ann,(Portman) and Susan Sarandon, who plays her newly divorced mother, Adele, travel from a small town in the middle of nowhere to Beverly Hills. There these tortured souls try to come to terms with their new life and their new relationship as Portman's character grows up. Unknowingly at first to Adele, she grows up and becomes a better mother for it.<br /><br />Ann sees her mother telling her she wants to be an actress, or so she thinks. Adele uses that crutch every time there are problems in their lives. We see their struggle as mother and daughter come to terms between themselves and with being alone, having left their old lives behind.<br /><br />The acting is top notch from both of them. They seemingly become mother and daughter before your eyes. You can almost feel there is a bond there beyond the actual movie.<br /><br />Though this movie really doesn't take us to any new ground in these types of films, the fact that the acting is well done, and the story isn't too flawed, let's me recommend it.<br /><br />I will say however, it will probably go away soon, I don't believe it can have the staying power needed for a huge Christmas season of movies starting in a week or so. See it now before this happens if you like either of these actresses.","positive"
"Susan Sarandon and Natalie Portman play Adele and Ann August, a single mother who's the working definition of the word ""dreamer"" and her solemn, pragmatic daughter. Adele, wanting to make a fresh start in a big city, moves them from Wisconsin to California.<br /><br />Decent, if not exceptional or particularly memorable, with some serious and sad moments. It pushes some emotional buttons, that's for sure. Best thing it offers is a solid cast, and Sarandon and Portman are quite good in the leads - even if their characters are one-dimensional at times.<br /><br />Could be better, could be worse.<br /><br />I gave this one seven out of ten.","positive"
"Wayne Wang's direction may be the ingredient which made this film much more impressive to me than ""Slums of Beverly Hills"", which covers remarkably similar ground. The interplay between Susan Sarandon and Natalie Portman is riveting. Real chemistry there. This film succeeded in bringing me inside the dysfunctional life of these two women without dragging me down into depressed frustration. Susan Sarandon's character hammers at all the nerves which a narcissistic parent is capable of touching in an insecure adolescent. She amazingly manages to do this without coming across as floridly insane or intentionally sadistic. And, Natalie Portman deflects each attack on her character's ego with the resigned grace of an intelligent codependent child, untainted by the smug cynicism of the Natasha Lyonne character in ""Slums of Beverly Hills"". Portman's character is an adolescent with dignity under stress, an unusual creature in modern films. The film reaches a very satisfying resolution without trying too hard. I highly recommend this film to the viewer who wants to be challenged and entertained.","positive"
"A MUST SEE documentary.-----This movie had so many things to consider while watching it. It was a great documentary of a trial of a 15 year old black kid named Brenton Butler. He accused of killing a white tourist in Florida. It shows how the police took statements from the husband of the dead woman of the description of the man that killed his wife. The husband seemed to want to change some things to merge with what the police said the young man was wearing. The police little to investigate the crime. Brenton's lawyer Patrick McGuinness is meticulous in getting information to help his client. He tells the viewers what he thinks and the strategy he will use on the police to show their incomplete investigation and beatings against his young client to get him to confess. The camera goes with McGuinness to where Brenton was questioned. McGuinness also takes pictures of the room and how the audio is monitored. He questions a policeman on the stand and ask what the heard Brenton say to one of the investigators and he challenges their own words. McGuinness investigates with Ann Finnell each place the police should have gone and the things they should have done but did not. The movie shows the Butlers as a loving Christian family who have faith in their son's innocence and faith that God will set Brenton free. They visit him in jail and pray with him there to encourage him. There are scenes of group prayer for Brenton, the lawyers, the Judge and everyone involved in this case. I am a white and I was surprised to see how blacks in high police positions treat other blacks. It was very disappointing to see black and white police stick together when they think they got their man. Police have a hard job and I believe most of them are honorable not like the ones in this movie. I think this is a great movie for anyone involved in the Judicial system including Judges, police and lawyers and even potential jurors to watch this movie and learn from it.","positive"
"I saw this movie last night on HBO & didn't expect to get hooked - I usually fall asleep when I watch HBO. But it happened & you will too. It's a tragic documentary (2002 Oscar winner) about a murder of an elderly female tourist in Jacksonville, Florida and subsequent investigation, arrest, & trial of a 15 year old boy.<br /><br />Watch this movie today & get a feel for how we have progressed as a society. This film was most deserving of an esteemed Oscar - you'll be moved to tears.","positive"
"This is an extraordinary film. As a courtroom drama, it's compelling, as an indictment on the American justice system, it's frightening. For Brenton Butler the consequences of this system could be devastating. This film highlights the fundamental flaws of the legal process, that it's not about discovering guilt or innocence, but rather, is about who presents better in court. In truth, the implications of this case reach beyond the possibility of an innocent man being found guilty, or a guilty man being free. Every citizen has a right to justice, whether a perpetrator or a victim. But do they get it? The film is well paced, understated and one of the best courtroom documentaries I've seen.","positive"
"Art imitates life imitates art. Atticus Finch is reincarnated into the D.A. in this tragic and suspenseful gripping documentary that plays more like a who-done-it and how did it happen. The authenticity and sometimes reluctant honesty of the individuals make this a compelling story in many layers. Although racism is one of the themes there are other elements such as work ethic, integrity, and coping with grief that have drawn me back to view and review this film again and again. The music is driving but not obtrusive; the pacing and visuals are such that there is no mistaking the fact that these are real people going through an authentic experience.","positive"
"Anyone that is looking for an episode of ""Law and Order"" or ""CSI"" would have to look elsewhere as the most basic elements of police or forensics work were totally ignored in this case.<br /><br />A murder took place, and all the police did was to grab a 15-year-old boy off the street and take him to the only witness - a 65-year-old man - and say is this the guy who did it? Sure, the old man thought that the kid in the back of the police car had to be guilty. never mind that he looked nothing like the real killer and was dressed completely differently. He must have shrunk, reversed his age by 5-10 years and changed clothes.<br /><br />The police made absolutely no effort - and they admitted it! The did no forensics on any of the evidence, they questioned no other witnesses, and they beat a confession out of a 15-year-old.<br /><br />The saddest thing about this compelling look at the criminal justice system is that it occurred right down the road in Jacksonville, Florida. Let everyone now start talking about ""Southern justice.""","positive"
"Very good film. Very good documentary.<br /><br />Very good to see those vermin detectives humiliated and found out as the bigoted, narcissistic, heartless swines their one eyed parents, community and environment raised them as.<br /><br />I tip my lid to Pat McGuinness. Can we get this decent human being on some kind of 911 commission or investigation? We need his integrity, endurance, intelligence, clarity and spirit fighting the rigged game that is world politics and big business.<br /><br />All the animals come out at night - whores, skunk pussies, buggers, queens, fairies, dopers, junkies, sick, venal. Someday a real rain will come and wash all this scum off the streets. Pat McGuinness should be the first drops of that real rain. The people who control this earth are animals. They need to be drowned.<br /><br />I'm just in shock. Walking the night is scary business. The inhuman howling and cackling is of detectives, in Murder On A Sunday Morning. In Pat McGuinness' blazing spotlight, they look horribly caught, horribly guilty, and ready for a just and horrible drowning.<br /><br />It is exceptionally satisfying, in a world in which the punters play a rigged game, to see justice done and to see every narcissistic felon drown like the pathetic human rats they are.<br /><br />How does it feel you railroading, abominable, snaky fingers of the law? How does it feel to have your rigged prosecution, your rigged confession, your rigged detective work found out for what it really was? How does it feel? <br /><br />I hope it twists like a knife you miserable, one eyed nothings.","positive"
"You think the police are always right.<br /><br />You believe that ""eye-witnesses"" are always right.<br /><br />You believe the prosecutors will not take a case to court if lazy police have failed to perform 98% of a basic investigation.<br /><br />You believe a U.S. city might have a ""few bad apples"" in law enforcement, but that the ""good cops"" will quickly nip those who systematically engage in evil-for-evil's sake in the bud.<br /><br />You believe that the possibility of an ex-football lineman being instated as a detective solely because his dad is the county sheriff, and being allowed to beat ""confessions"" out of randomly-selected teenagers with absolutely no fear of negative consequences to himself could happen in the America of the 1930s, but not today.<br /><br />You believe a judge will NOT send a case to the jury if anyone with a brain in their head can see the defendant is a totally random passer-by nabbed by the police because it was hot, and they did not feel like working that day.<br /><br />You believe that all the innocent people imprisoned six months here or 20 years there are ""exceptions to the rule,"" and an injustice like this could NEVER involve your family member, someone in the middle class, or someone like YOU.<br /><br />You think that you are aware of every terrible, indisputable, 100% proved outrage of the last 10 years in America--yet you haven't seen this film.","positive"
"I watched this on HBO because it won the Oscar a week earlier. It compares favorably with fictional courtroom dramas.<br /><br />The story is of a 15-year-old black kid placed on trial for the Jacksonville, FL, murder of an elderly white woman based almost solely on the identification by the victim's husband and on a confession that the defense contends was coerced.<br /><br />About half the footage is of the trial; it's supplemented with footage of the defense lawyers (two public defenders) explaining their case, interviewing witnesses, and visiting key locations. This is edited with a minimum of needless repetition, and placed in logical order. The camera work is pretty solid. And there's a mildly surprising epilogue.","positive"
"with that, carry the same dark weaknesses we all unfortunately possess: lying, deception, laziness, the list goes on.<br /><br />However, as an American, I was shocked to see that corruption and racism exist in today's police force as is reflected with the Duval County Sheriff Department's horrible detective and police work with the murder of a white female tourist and a 15-year old accused black youth. I shook my head in shame that detectives were protected from their abusive work while a young man's LIFE hung in the crooked balance of justice.<br /><br />However, there is also a story of hope with our judicial system and how poorly-paid public defenders stuck by their guns (irony intended) and forced the truth from the detectives. I wanted to fly down to Florida and tell anybody with influence what a great public defender team they have in Duval County; those lawyers care about the ""little"" man and, most importantly, for justice.<br /><br />The other story line is about faith and family. Praises to the accused's family and their strong Christian (submit any dedicated religion) beliefs and wonderful family values. I hope they win their lawsuit against the Duval County Sheriff's Department.<br /><br />Bravo for justice!!! Bravo for the little guy!!!","positive"
"Once again Mr. Costner has dragged out a movie for far longer than necessary. Aside from the terrific sea rescue sequences, of which there are very few I just did not care about any of the characters. Most of us have ghosts in the closet, and Costner's character are realized early on, and then forgotten until much later, by which time I did not care. The character we should really care about is a very cocky, overconfident Ashton Kutcher. The problem is he comes off as kid who thinks he's better than anyone else around him and shows no signs of a cluttered closet. His only obstacle appears to be winning over Costner. Finally when we are well past the half way point of this stinker, Costner tells us all about Kutcher's ghosts. We are told why Kutcher is driven to be the best with no prior inkling or foreshadowing. No magic here, it was all I could do to keep from turning it off an hour in.","negative"
"This is a pale imitation of 'Officer and a Gentleman.' There is NO chemistry between Kutcher and the unknown woman who plays his love interest. The dialog is wooden, the situations hackneyed. It's too long and the climax is anti-climactic(!). I love the USCG, its men and women are fearless and tough. The action scenes are awesome, but this movie doesn't do much for recruiting, I fear. The script is formulaic, but confusing. Kutcher's character is trying to redeem himself for an accident that wasn't his fault? Costner's is raging against the dying of the light, but why? His 'conflict' with his wife is about as deep as a mud puddle. I saw this sneak preview for free and certainly felt I got my money's worth.","negative"
"Years ago, when DARLING LILI played on TV, it was always the pan and scan version, which I hated and decided to wait and see the film in its proper widescreen format. So when I saw an inexpensive DVD of this Julie Andrews/Blake Edwards opus, I decided to purchase and watch it once and for all.<br /><br />Boy, what a terrible film. It's so bad and on so many levels that I really do not know where to start in describing where and when it goes so horribly wrong. Looking at it now, it's obvious to any fans of movies that Blake Edwards created this star vehicle for his wife simply because so many other directors had struck gold with Andrews in musicals (MARY POPPINS, SOUND OF MUSIC, THOROUGHLY MODERN MILLIE, etc) but also because Andrews was snubbed from starring in projects made famous on stage by Julie herself (CAMELOT, MY FAIR LADY, etc) because Hollywood thought she wasn't y or glamorous enough. So Blake created this stillborn effort, to showcase his wife in a bizarre concoction of spy story/war movie/romance/slapstick comedy/musical. DARLING LILI suffers from multiple personalities, never knowing who or what it is. Some specific scenes are good or effective but as a whole, it just doesn't work at all to a point of it being very embarrassing.<br /><br />Mind you, the version on the DVD is the ""director's cut"", or in this case, ""let's salvage whatever we can"" from this notorious box office flop. In releasing the DVD, Edwards cut 19 scenes (19!!!!!!!!) from the original bloated theatrical version into this more streamlined and yet remarkably ineffective version. The film moves along with no idea of what it is. We are 25 minutes into it and we still don't know what's going on or why we're watching what's going. What kind of spy is Lili? How powerful is she? Was she ever responsible for someone's death? Instead we watch a thoroughly bored looking Rock Hudson trying to woo a thoroughly bored looking Julie Andrews. Things aren't helped much with the inexplicable reason why the two fall in love. Why does Julie fall for Hudson? Why him and not other men she got involved with? There should have been one of her ex hanging around, trying to win her back or trying to decipher her secret. This would have given us some much needed contrast to the muddled action. It would also have given us some impetuous to the sluggish proceedings. There's no catalyst in this story.<br /><br />One only has to look at the cut scenes to clearly see that Edwards and the writer just came up with ideas inspired by Andrews' (and Edwards') previous successes. The best (or worst) example is the scene when Andrews and Hudson follows a group of children who sing in the middle of a forest. Edwards channeling SOUND OF MUSIC. It's no wonder he removed it from the DVD. Back in 1970, that scene might have worked on a certain level but today, that moment reeks of desperation. There are other plot elements directly inspired by Andrews/Edwards other films. The endless scenes of dogfights is inspired by the much better MODERN MILLIE. The musical moment ""I'll give you three guesses"" was created just to make fun of Julie's MARY POPPINS persona, which is turned ""raunchy"" with Julie doing a striptease in the act. The ending, bird's eye view of Julie running towards Hudson's plane, is another ""wink"" at SOUND OF MUSIC.<br /><br />The whole thing is confusing. Julie plays a singer, born from a German father and British mother, who lives in England but sings her (English) songs in Paris. You never know exactly where the story takes place. Some moments are just badly edited. Like when Julie and her ""uncle"" are on horseback. They talk and talk and then Julie suddenly sprints off in mid-sentence. I'm like ""what happened here?""<br /><br />The comedy bits are unfunny and cringe-worthy. Every scene with the French police are pathetic. Where's Peter Sellers when you really need him. The action is stupid beyond belief. When Julie and her ""uncle"" are on their way to Germany on that train, Hudson's squadron shoots rounds of bullets at the train, almost killing Lili in the process. Brilliant. What's also funny about that scene is the two leave on the train in the middle of the night but Hudson and his squadron reach the train even though they fly off the next morning. That's one slow moving train there. <br /><br />The musical moments. The beginning is the best part of the entire film (and the reason I gave this film 3 stars) but it's effect is diminished considerably because it's repeated at the end. Speaking of redundant, did we really need to see a can-can dance, Crepe Suzette stripping scene and Julie stripping too? The ""Girl in no man's land"" is OK even if it's bleeding obvious, but that moment just doesn't make any sense whatsoever because Lili sings it to a group of injured soldiers at a French hospital, making me wonder: how many soldiers there were injured indirectly by the result of her spying?<br /><br />The whole project is listless and without energy. The romance is 100% unbelievable. Rock Hudson is way too old and tired looking (check out the museum scene). Julie looks dazed, like she's on Valium. But what really kills this ill-conceived project is Julie playing a German spy. Edwards desperately wanted to dispel the Mary Poppins syndrome afflicting his wife and believed that playing a traitor was a good career decision. As much as I like Julie, she's no Greta Garbo, who pulled it off so beautifully in MATA HARI. Funny enough, even if Julie plays a German spy, she still comes across as cloying and cute.<br /><br />How bad is DARLING LILI? Even after 37 years since its release, Blake Edwards felt he still needed to work on it for its DVD release.","negative"
"Julie Andrews satirically prods her own goody-two-shoes image in this overproduced musical comedy-drama, but if she approaches her role with aplomb, she's alone in doing so. Blake Edwards' film about a woman who is both music-hall entertainer and German spy during WWI doesn't know what tone to aim for, and Rock Hudson has the thankless task of playing romantic second-fiddle. Musicals had grown out of favor by 1970, and elephantine productions like ""Star!"" and this film really tarnished Andrews' reputation, leaving a lot of dead space in her catalogue until ""The Tamarind Seed"" came along. I've always thought Julie Andrews would've made a great villain or shady lady; her strong voice could really command attention, and she hits some low notes that can either be imposing or seductive. Husband/director Edwards seems to realize this, but neither he nor Julie can work up much energy within this scenario. Screenwriter William Peter Blatty isn't a good partner for Edwards, and neither man has his heart in this material. Beatty's script offers Andrews just one fabulous sequence--a striptease. *1/2 from ****","negative"
"Blake Edwards tried very hard to change Julie Andrews image in this film. He tried to make her y not realizing she already was. I think they were both still a bit irked that Julie had not been chosen to film her Broadway success of Camelot and was passed over as not being y enough. Unfortunately, they chose this vehicle to try and assuage this belief. It gets to the point where it is almost funny seeing Rock Hudson, who we all know now was gay, kissing Julie every 2 minutes throughout this movie. It seems now that they were not only trying to make you believe that Julie was a femme fatale but that Rock was straight. Sadly, they have absolutely no chemistry together and the unending kissing scenes start grossing one out. The other error they made with this picture was not knowing what kind of movie they were making. It is almost three separate movies. There is the drama of Julie as the German spy trying to get military secrets from Rock. There is an air war movie with lots of footage of WWI vintage planes swooping about and there is the stupid attempts at humor that Blake Edwards seems to think he has to insert in every one of his pictures whether it is appropriate or not, In this case, it was not. The only truly redeeming qualities in this film are looking at the always lovely Dame Julie and hearing her sing in that crystal clear bell-like soprano. Of course if you love her, you may overlook the weaknesses of this film just because of her. You can always tell yourself, afterward, that it was a hell of a lot better than sitting through STAR!","negative"
"An obvious vanity press for Julie in her first movie with Blake. Let's see. Where do we begin. She is a traitor during a world war; she redeems that by falling in love; her friends (who are presumably patriots because they are German citizens) are expendable and must die; and she winds up as a heroine. OK. The scenes with the drunken pilot and the buffoons who work for French intelligence can't even be described, and we won't even mention Rock's romantic scenes with a female. (By the way, when they visit a museum, look at his gaze - I reran it on video and it's priceless). Is it a farce or is it a romantic classic or is it a war movie? I don't know and you won't either.","negative"
"Some may go for a film like this but I most assuredly did not. A college professor, David Norwell, suddenly gets a yen for adoption. He pretty much takes the first child offered, a bad choice named Adam. As it turns out Adam doesn't have both oars in the water which, almost immediately, causes untold stress and turmoil for Dr. Norwell. This sob story drolly played out with one problem after another, all centered around Adam's inabilities and seizures. Why Norwell wanted to complicate his life with an unknown factor like an adoptive child was never explained. Along the way the good doctor managed to attract a wifey to share in all the hell the little one was dishing out. Personally, I think both of them were one beer short of a sixpack. Bypass this yawner.","negative"
